Customer Reference,Club Name,Date Created,Order Quantity,Shipped Quantity,Unshipped Quantity,Shipping Date,Sales Order Header Status
1180403,Rush Coastal Perdido,2024-06-01,6,111111,0,2024-06-10,SHIPPED
1180406,Rush Maryland,2024-06-01,6,111111,0,2024-06-06,SHIPPED
1180423,Rush Washington,2024-06-01,11,11111111111,0,2024-06-06,SHIPPED
1180424,Rush Hillsboro,2024-06-01,8,11111111,0,2024-06-10,SHIPPED
1180439,Rush Phoenix,2024-06-01,13,11112111112,0,2024-06-07,SHIPPED
1180443,Rush Union Georgia,2024-06-01,1,1,0,2024-06-06,SHIPPED
1180447,Rush Chicago North,2024-06-01,2,2,0,2024-06-06,SHIPPED
1180466,Rush Union Georgia,2024-06-01,4,1111,0,2024-06-06,SHIPPED
1180498,Rush Union Georgia,2024-06-01,1,1,0,2024-06-06,SHIPPED
1180502,Rush Washington,2024-06-01,3,111,0,2024-06-06,SHIPPED
1180505,Rush Washington,2024-06-01,9,1112211,0,2024-06-07,SHIPPED
1180511,Rush Pennsylvania,2024-06-01,1,1,0,2024-06-07,SHIPPED
1180516,Rush California,2024-06-01,8,11111111,0,2024-06-10,SHIPPED
1180520,Rush Tennessee Lobos,2024-06-01,12,111111111111,0,2024-06-07,SHIPPED
1180534,Rush Tennessee Lobos,2024-06-01,17,11111111111111111,0,2024-06-07,SHIPPED
1180568,Rush Palm Beach,2024-06-01,2,11,0,2024-06-05,SHIPPED
1180572,Rush Washington,2024-06-01,9,111111111,0,2024-06-19,SHIPPED
1180583,Rush Minnesota,2024-06-01,12,111111111111,0,2024-06-07,SHIPPED
1180591,Rush Alaska,2024-06-01,16,112112122111,0,2024-06-07,SHIPPED
1180612,Rush Washington,2024-06-01,13,133111111,0,2024-06-07,SHIPPED
1180628,Rush Hillsboro,2024-06-01,10,11111221,0,2024-06-07,SHIPPED
1180631,Rush Pensacola Fc,2024-06-01,7,111211,0,2024-06-10,SHIPPED
1180636,Rush Chicago North,2024-06-01,9,1121211,0,2024-06-07,SHIPPED
1180664,Rush Phoenix,2024-06-01,13,111121111111,0,2024-06-10,SHIPPED
1180681,Rush Mississippi,2024-06-01,6,222,0,2024-06-06,SHIPPED
1180696,Rush Hillsboro,2024-06-03,12,111111111111,0,2024-06-07,SHIPPED
1180701,Rush Hillsboro,2024-06-03,13,1111112221,0,2024-06-07,SHIPPED
1180706,Rush Washington,2024-06-05,3,111,0,2024-06-11,SHIPPED
1180708,Rush La Krewe Lafayette,2024-06-03,11,11111111111,0,2024-06-07,SHIPPED
1180720,Rush Pennsylvania,2024-06-03,9,111111111,0,2024-06-07,SHIPPED
1180725,Rush Washington,2024-06-03,8,112211,0,2024-06-07,SHIPPED
1180750,Rush Phoenix,2024-06-02,12,111111111111,0,2024-06-07,SHIPPED
1180780,Rush Nevada,2024-06-02,3,111,0,2024-06-06,SHIPPED
1180790,Rush Washington,2024-06-02,11,11111111111,0,2024-06-07,SHIPPED
1180792,Rush Chicago North,2024-06-02,9,2211111,0,2024-06-06,SHIPPED
1180794,Rush Chicago Oswego,2024-06-02,12,822,0,2024-06-05,SHIPPED
1180810,Rush Pensacola Fc,2024-06-02,11,11111111111,0,2024-06-07,SHIPPED
1180817,Rush Union Georgia,2024-06-02,2,11,0,2024-06-05,SHIPPED
1180842,Rush Tennessee Lobos,2024-06-02,6,111111,0,2024-06-06,SHIPPED
1180871,Rush Superior,2024-06-02,12,111111111111,0,2024-06-07,SHIPPED
1180911,Rush Washington,2024-06-02,7,1111111,0,2024-06-07,SHIPPED
1180968,Rush Union Georgia,2024-06-02,16,112122112111,0,2024-06-10,SHIPPED
1180974,Rush Phoenix,2024-06-02,4,1111,0,2024-06-06,SHIPPED
1180983,Rush Pennsylvania,2024-06-02,5,11111,0,2024-06-10,SHIPPED
1180985,Rush Pensacola Fc,2024-06-02,2,11,0,2024-06-06,SHIPPED
1181004,Rush Pennsylvania,2024-06-02,15,111111221112,0,2024-06-07,SHIPPED
1181005,Rush Chicago North,2024-06-02,14,332222,0,2024-06-07,SHIPPED
1181009,Rush Pennsylvania,2024-06-02,14,111111221111,0,2024-06-19,SHIPPED
1181012,Rush Pennsylvania,2024-06-02,6,111111,0,2024-06-07,SHIPPED
1181014,Rush United Fc,2024-06-02,17,112112222111,0,2024-06-10,SHIPPED
1181017,Rush Tennessee Lobos,2024-06-02,3,111,0,2024-06-10,SHIPPED
1181018,Rush Pennsylvania,2024-06-02,4,1111,0,2024-06-10,SHIPPED
1181026,Rush Hillsboro,2024-06-02,10,11122111,0,2024-06-10,SHIPPED
1181029,Rush Chicago West,2024-06-02,16,111111331111,0,2024-06-10,SHIPPED
1181039,Rush California,2024-06-02,2,11,0,2024-06-06,SHIPPED
1181043,Rush Alaska,2024-06-02,1,1,0,2024-06-06,SHIPPED
1181049,Rush Alaska,2024-06-02,12,111111111111,0,2024-06-07,SHIPPED
1181052,Rush Florida,2024-06-02,3,111,0,2024-06-07,SHIPPED
1181077,Rush Union Georgia,2024-06-02,2,11,0,2024-06-05,SHIPPED
1181086,Rush Florida,2024-06-02,10,1111111111,0,2024-06-07,SHIPPED
1181094,Rush Florida,2024-06-02,11,1112111111,0,2024-06-07,SHIPPED
1181108,Rush Florida,2024-06-02,11,111111221,0,2024-06-06,SHIPPED
1181117,Rush Florida,2024-06-06,13,111111112111,0,2024-06-13,SHIPPED
1181121,Rush Florida,2024-06-02,11,11111111111,0,2024-06-07,SHIPPED
1181136,Rush Chicago West,2024-06-02,6,111111,0,2024-06-07,SHIPPED
1181140,Rush Florida,2024-06-02,7,121111,0,2024-06-07,SHIPPED
1181141,Rush Minnesota,2024-06-02,2,11,0,2024-06-05,SHIPPED
1181150,Rush Minnesota,2024-06-02,7,1111111,0,2024-06-06,SHIPPED
1181184,Rush Florida,2024-06-02,16,11222221111,0,2024-06-11,SHIPPED
1181194,Rush Florida,2024-06-02,7,11122,0,2024-06-10,SHIPPED
1181198,Rush Wisconsin South East,2024-06-02,8,11111111,0,2024-06-07,SHIPPED
1181217,Rush Union Georgia,2024-06-02,7,1111111,0,2024-06-07,SHIPPED
1181237,Rush Florida,2024-06-02,13,4411111,0,2024-06-10,SHIPPED
1181267,Rush Union Georgia,2024-06-02,5,11111,0,2024-06-06,SHIPPED
1181272,Rush Victory,2024-06-02,4,22,0,2024-06-05,SHIPPED
1181274,Rush Hillsboro,2024-06-02,10,4111111,0,2024-06-06,SHIPPED
1181275,Rush Florida,2024-06-02,12,11121111111,0,2024-06-07,SHIPPED
1181288,Rush Gateway,2024-06-02,7,1111111,0,2024-06-10,SHIPPED
1181291,Rush Tennessee Lobos,2024-06-02,10,1111111111,0,2024-06-10,SHIPPED
1181300,Rush Tennessee Lobos,2024-06-02,12,111111111111,0,2024-06-10,SHIPPED
1181309,Rush Florida,2024-06-02,14,112111121111,0,2024-06-12,SHIPPED
1181316,Rush Idaho,2024-06-02,11,11111111111,0,2024-06-11,SHIPPED
1181318,Rush Hillsboro,2024-06-02,10,1111111111,0,2024-06-07,SHIPPED
1181320,Rush Chicago Oswego,2024-06-02,12,111111111111,0,2024-06-10,SHIPPED
1181348,Rush Hawaii,2024-06-02,4,1111,0,2024-06-13,SHIPPED
1181350,Rush Washington,2024-06-02,15,1211222211,0,2024-06-07,SHIPPED
1181356,Rush Tennessee Lobos,2024-06-02,2,11,0,2024-06-10,SHIPPED
1181364,Rush Washington,2024-06-02,3,111,0,2024-06-06,SHIPPED
1181422,Rush Washington,2024-06-02,12,111111111111,0,2024-06-07,SHIPPED
1181426,Rush Florida,2024-06-02,15,222111111111,0,2024-06-10,SHIPPED
1181436,Rush La Krewe Lafayette,2024-06-02,6,11112,0,2024-06-10,SHIPPED
1181441,Rush Florida,2024-06-02,2,11,0,2024-06-07,SHIPPED
1181442,Rush Chicago Oswego,2024-06-02,5,221,0,2024-06-06,SHIPPED
1181471,Rush Washington,2024-06-02,3,21,0,2024-06-06,SHIPPED
1181487,Rush Florida,2024-06-02,3,111,0,2024-06-06,SHIPPED
1181501,Rush California,2024-06-02,9,111111111,0,2024-06-10,SHIPPED
1181504,Rush Idaho,2024-06-02,15,2122211112,0,2024-06-13,SHIPPED
1181513,Rush Florida,2024-06-02,8,11111111,0,2024-06-07,SHIPPED
1181531,Rush Hillsboro,2024-06-02,4,1111,0,2024-06-10,SHIPPED
1181538,Rush Pensacola Fc,2024-06-02,5,11111,0,2024-06-06,SHIPPED
1181549,Rush Washington,2024-06-02,7,11131,0,2024-06-10,SHIPPED
1181579,Rush Hillsboro,2024-06-02,12,111111111111,0,2024-06-21,SHIPPED
1181612,Rush Iowa,2024-06-02,4,1111,0,2024-06-05,SHIPPED
1181614,Rush United Fc,2024-06-02,8,11111111,0,2024-06-10,SHIPPED
1181622,Rush La Krewe Lafayette,2024-06-02,6,111111,0,2024-06-07,SHIPPED
1181636,Rush Pensacola Fc,2024-06-02,6,111111,0,2024-06-07,SHIPPED
1181644,Rush Lvu,2024-06-02,7,1111111,0,2024-06-10,SHIPPED
1181646,Rush Washington,2024-06-02,4,1111,0,2024-06-10,SHIPPED
1181652,Rush Canada,2024-06-02,6,2211,0,2024-08-01,SHIPPED
1181679,Rush Coastal Perdido,2024-06-02,5,11111,0,2024-06-10,SHIPPED
1181692,Rush Idaho,2024-06-02,13,111111211111,0,2024-06-10,SHIPPED
1181728,Rush Washington,2024-06-02,1,1,0,2024-06-06,SHIPPED
1181734,Rush Pensacola Fc,2024-06-02,3,111,0,2024-06-06,SHIPPED
1181738,Rush La Krewe Lafayette,2024-06-02,12,111111111111,0,2024-06-07,SHIPPED
1181750,Rush Phoenix,2024-06-02,13,11111122111,0,2024-06-07,SHIPPED
1181766,Rush Washington,2024-06-03,4,211,0,2024-06-10,SHIPPED
1181774,Rush Hawaii,2024-06-03,5,11111,0,2024-06-07,SHIPPED
1181779,Rush Hawaii,2024-06-03,11,11111111111,0,2024-06-07,SHIPPED
1181797,Rush Chicago Oswego,2024-06-03,10,111211111,0,2024-06-10,SHIPPED
1181805,Rush Union Georgia,2024-06-03,2,11,0,2024-06-07,SHIPPED
1181814,Rush Chicago Oswego,2024-06-03,2,11,0,2024-06-10,SHIPPED
1181818,Rush Coastal Perdido,2024-06-03,13,21211111111,0,2024-06-12,SHIPPED
1181829,Rush Tennessee Lobos,2024-06-03,5,11111,0,2024-06-10,SHIPPED
1181837,Rush Pennsylvania,2024-06-03,6,111111,0,2024-06-10,SHIPPED
1181844,Rush Alaska,2024-06-03,4,121,0,2024-06-10,SHIPPED
1181848,Rush Union Georgia,2024-06-03,2,2,0,2024-06-10,SHIPPED
1181853,Rush Washington,2024-06-03,12,11112111111,0,2024-06-10,SHIPPED
1181856,Rush Chicago North Shore,2024-06-03,18,11133111111111,0,2024-06-10,SHIPPED
1181861,Rush Canada,2024-06-03,1,1,0,2024-06-10,SHIPPED
1181867,Rush Hillsboro,2024-06-03,14,112111111211,0,2024-09-17,SHIPPED
1181868,Rush Pennsylvania,2024-06-03,12,12212211,0,2024-06-10,SHIPPED
1181880,Rush Pensacola Fc,2024-06-03,12,111111111111,0,2024-06-07,SHIPPED
1181906,Rush Hillsboro,2024-06-03,3,111,0,2024-06-07,SHIPPED
1181909,Rush Alaska,2024-06-03,1,1,0,2024-06-07,SHIPPED
1181917,Rush Pennsylvania,2024-06-03,2,11,0,2024-06-06,SHIPPED
1181955,Rush Washington,2024-06-03,9,1121121,0,2024-06-10,SHIPPED
1181957,Rush Wisconsin,2024-06-03,4,1111,0,2024-06-11,SHIPPED
1181960,Rush Pensacola Fc,2024-06-03,5,1211,0,2024-06-11,SHIPPED
1181961,Rush Chicago West,2024-06-03,3,111,0,2024-08-14,SHIPPED
1181968,Rush Florida,2024-06-03,10,11112211,0,2024-06-10,SHIPPED
1181980,Rush Wisconsin South East,2024-06-03,4,211,0,2024-06-07,SHIPPED
1181987,Rush Lvu,2024-06-03,1,1,0,2024-06-07,SHIPPED
1181996,Rush Chicago North Shore,2024-06-03,1,1,0,2024-06-10,SHIPPED
1181997,Rush Hillsboro,2024-06-03,5,11111,0,2024-06-06,SHIPPED
1181999,Rush Kansas,2024-06-03,1,1,0,2024-06-06,SHIPPED
1182019,Rush Hawaii,2024-06-03,14,11113331,0,2024-06-12,SHIPPED
1182026,Rush Star Cincinnati,2024-06-03,2,11,0,2024-06-11,SHIPPED
1182034,Rush Tennessee Lobos,2024-06-03,3,111,0,2024-06-06,SHIPPED
1182045,Rush Union Georgia,2024-06-03,8,112112,0,2024-06-10,SHIPPED
1182061,Rush Idaho,2024-06-03,10,2431,0,2024-06-05,SHIPPED
1182064,Rush Gateway,2024-06-03,13,1111112221,0,2024-06-10,SHIPPED
1182068,Rush Chicago North Shore,2024-06-03,12,111111111111,0,2024-06-07,SHIPPED
1182073,Rush Chicago North Shore,2024-06-03,4,1111,0,2024-06-10,SHIPPED
1182088,Rush Idaho,2024-06-03,12,111111111111,0,2024-06-10,SHIPPED
1182094,Rush Ny Albany,2024-06-03,12,111111111111,0,2024-06-12,SHIPPED
1182106,Rush Tennessee Lobos,2024-06-03,4,1111,0,2024-06-10,SHIPPED
1182119,Rush Montana,2024-06-03,7,11221,0,2024-06-07,SHIPPED
1182125,Rush Pensacola Fc,2024-06-03,2,11,0,2024-06-06,SHIPPED
1182131,Rush Kansas,2024-06-03,5,113,0,2024-06-05,SHIPPED
1182135,Rush Alaska,2024-06-03,15,222111111111,0,2024-06-10,SHIPPED
1182154,Rush California,2024-06-03,11,11111111111,0,2024-06-10,SHIPPED
1182162,Rush Washington,2024-06-03,7,1111111,0,2024-06-10,SHIPPED
1182165,Rush Coastal Perdido,2024-06-04,8,2111111,0,2024-06-10,SHIPPED
1182182,Rush Hillsboro,2024-06-03,2,2,0,2024-06-05,SHIPPED
1182201,Rush Iowa,2024-06-03,6,1122,0,2024-06-10,SHIPPED
1182202,Rush Union Georgia,2024-06-03,9,111111111,0,2024-06-07,SHIPPED
1182233,Rush Union Georgia,2024-06-03,1,1,0,2024-06-10,SHIPPED
1182239,Rush Chicago Oswego,2024-06-03,12,111111111111,0,2024-06-10,SHIPPED
1182242,Rush Phoenix,2024-06-03,1,1,0,2024-06-12,SHIPPED
1182278,Rush La Krewe Lafayette,2024-06-03,12,111111111111,0,2024-06-06,SHIPPED
1182281,Rush Washington,2024-06-03,12,111111111111,0,2024-06-06,SHIPPED
1182286,Rush Washington,2024-06-03,8,1111211,0,2024-06-06,SHIPPED
1182329,Rush Pennsylvania,2024-06-03,3,111,0,2024-06-10,SHIPPED
1182357,Rush Washington,2024-06-03,2,11,0,2024-06-12,SHIPPED
1182369,Rush Mississippi,2024-06-03,5,11111,0,2024-06-10,SHIPPED
1182399,Rush Washington,2024-06-03,10,1111111111,0,2024-06-10,SHIPPED
1182430,Rush Union Georgia,2024-06-03,6,222,0,2024-06-10,SHIPPED
1182431,Rush Hillsboro,2024-06-03,2,11,0,2024-06-10,SHIPPED
1182439,Rush Washington,2024-06-03,4,1111,0,2024-06-10,SHIPPED
1182450,Rush Coastal Perdido,2024-06-03,2,2,0,2024-06-10,SHIPPED
1182452,Rush Colorado,2024-06-03,9,111111111,0,2024-06-12,SHIPPED
1182460,Rush Washington,2024-06-03,12,111111111111,0,2024-06-11,SHIPPED
1182467,Rush Tennessee Lobos,2024-06-03,15,111211211211,0,2024-06-10,SHIPPED
1182476,Rush Tennessee Lobos,2024-06-03,6,111111,0,2024-06-10,SHIPPED
1182482,Rush Hillsboro,2024-06-03,12,111111111111,0,2024-06-10,SHIPPED
1182490,Rush Hawaii,2024-06-03,9,111111111,0,2024-06-20,SHIPPED
1182529,Rush Washington,2024-06-03,1,1,0,2024-06-10,SHIPPED
1182537,Rush Washington,2024-06-03,13,1111112221,0,2024-06-13,SHIPPED
1182546,Rush Pennsylvania,2024-06-03,9,11112111,0,2024-06-10,SHIPPED
1182551,Rush Ny Albany,2024-06-03,10,1111111111,0,2024-06-10,SHIPPED
1182552,Rush Union Georgia,2024-06-03,2,11,0,2024-06-10,SHIPPED
1182556,Rush Maryland,2024-06-03,3,111,0,2024-06-10,SHIPPED
1182569,Rush Union Georgia,2024-06-03,4,1111,0,2024-06-11,SHIPPED
1182574,Rush Minnesota,2024-06-03,2,11,0,2024-06-10,SHIPPED
1182588,Rush Washington,2024-06-03,24,55111111611,0,2024-06-11,SHIPPED
1182593,Rush California,2024-06-03,9,111111111,0,2024-06-10,SHIPPED
1182602,Rush Pennsylvania,2024-06-03,9,1212111,0,2024-06-10,SHIPPED
1182607,Rush La Krewe Lafayette,2024-06-03,1,1,0,2024-06-10,SHIPPED
1182609,Rush Tennessee Lobos,2024-06-03,21,222222222111,0,2024-06-11,SHIPPED
1182612,Rush Union Georgia,2024-06-03,12,111111222,0,2024-06-10,SHIPPED
1182614,Rush Chicago Oswego,2024-06-03,7,11221,0,2024-06-10,SHIPPED
1182623,Rush Union Georgia,2024-06-03,14,11111122211,0,2024-06-10,SHIPPED
1182634,Rush Maryland,2024-06-03,9,111111111,0,2024-06-10,SHIPPED
1182635,Rush Union Georgia,2024-06-03,8,11111111,0,2024-06-10,SHIPPED
1182637,Rush Virginia,2024-06-03,12,111111111111,0,2024-06-10,SHIPPED
1182662,Rush Minnesota,2024-06-03,11,11111111111,0,2024-06-10,SHIPPED
1182665,Rush Pennsylvania,2024-06-03,6,111111,0,2024-06-10,SHIPPED
1182670,Rush Iowa,2024-06-03,4,1111,0,2024-06-19,SHIPPED
1182674,Rush Tennessee Lobos,2024-06-05,18,111111111111111111,0,2024-06-12,SHIPPED
1182689,Rush Hillsboro,2024-06-03,2,11,0,2024-06-07,SHIPPED
1182727,Rush Union Georgia,2024-06-03,16,112211112211,0,2024-06-10,SHIPPED
1182732,Rush Union Georgia,2024-06-03,6,51,0,2024-06-21,SHIPPED
1182733,Rush Maryland,2024-06-03,1,1,0,2024-06-10,SHIPPED
1182751,Rush Florida,2024-06-03,5,11111,0,2024-08-20,SHIPPED
1182758,Rush Union Georgia,2024-06-03,9,1112121,0,2024-06-10,SHIPPED
1182763,Rush Washington,2024-06-03,1,1,0,2024-06-10,SHIPPED
1182794,Rush Pennsylvania,2024-06-03,14,11112221111,0,2024-06-10,SHIPPED
1182798,Rush Washington,2024-06-03,6,111111,0,2024-06-10,SHIPPED
1182800,Rush Maryland,2024-06-05,8,1211111,0,2024-06-12,SHIPPED
1182814,Rush La Krewe Lafayette,2024-06-03,6,111111,0,2024-06-25,SHIPPED
1182817,Rush Palm Beach,2024-06-03,9,1111221,0,2024-06-10,SHIPPED
1182819,Rush Mountain,2024-06-03,7,1111111,0,2024-06-12,SHIPPED
1182826,Rush Maryland,2024-06-03,6,111111,0,2024-06-10,SHIPPED
1182862,Rush Phoenix,2024-06-03,2,11,0,2024-06-10,SHIPPED
1182874,Rush Chicago Oswego,2024-06-03,12,111111111111,0,2024-06-18,SHIPPED
1182890,Rush Missouri,2024-06-03,17,112112222111,0,2024-06-12,SHIPPED
1182901,Rush Chicago Oswego,2024-06-03,8,11111111,0,2024-06-11,SHIPPED
1182905,Rush Gateway,2024-06-03,4,1111,0,2024-06-18,SHIPPED
1182921,Rush Superior,2024-06-03,14,1652,0,2024-06-07,SHIPPED
1182932,Rush Tennessee Lobos,2024-06-03,2,2,0,2024-06-10,SHIPPED
1182941,Rush Ct East,2024-06-03,8,11111111,0,2024-06-10,SHIPPED
1182950,Rush La Krewe Lafayette,2024-06-03,10,11112211,0,2024-06-11,SHIPPED
1182963,Rush Chicago Oswego,2024-06-03,3,111,0,2024-06-07,SHIPPED
1182988,Rush Tennessee Lobos,2024-06-03,3,12,0,2024-06-10,SHIPPED
1183010,Rush Tennessee Lobos,2024-06-03,10,1221112,0,2024-06-13,SHIPPED
1183015,Rush Hillsboro,2024-06-03,2,11,0,2024-06-10,SHIPPED
1183018,Rush Union Georgia,2024-06-03,1,1,0,2024-06-11,SHIPPED
1183024,Rush Lvu,2024-06-03,7,1111111,0,2024-06-12,SHIPPED
1183043,Rush Chicago Oswego,2024-06-03,11,112112111,0,2024-06-10,SHIPPED
1183047,Rush La Krewe Lafayette,2024-06-03,7,1111111,0,2024-06-10,SHIPPED
1183052,Rush Alaska,2024-06-03,10,1111111111,0,2024-06-10,SHIPPED
1183055,Rush Phoenix,2024-06-03,8,11123,0,2024-06-10,SHIPPED
1183061,Rush Union Georgia,2024-06-03,13,1111112221,0,2024-06-10,SHIPPED
1183079,Rush Chicago Oswego,2024-06-03,2,11,0,2024-06-07,SHIPPED
1183086,Rush Tennessee Lobos,2024-06-03,14,11111111111111,0,2024-06-17,SHIPPED
1183098,Rush Chicago Oswego,2024-06-03,9,111111111,0,2024-06-10,SHIPPED
1183115,Rush Chicago Oswego,2024-06-03,9,12111111,0,2024-06-10,SHIPPED
1183117,Rush Minnesota,2024-06-03,13,1111111111111,0,2024-06-10,SHIPPED
1183130,Rush Washington,2024-06-03,8,11111111,0,2024-06-12,SHIPPED
1183145,Rush Maryland,2024-06-03,11,11111111111,0,2024-06-10,SHIPPED
1183176,Rush Tennessee Lobos,2024-06-03,12,111111111111,0,2024-06-10,SHIPPED
1183183,Rush Tennessee Lobos,2024-06-03,14,1111112231,0,2024-06-10,SHIPPED
1183184,Rush Union Georgia,2024-06-03,11,1111112111,0,2024-06-10,SHIPPED
1183189,Rush Phoenix,2024-06-03,7,1111111,0,2024-06-10,SHIPPED
1183205,Rush Florida,2024-06-03,4,22,0,2024-06-10,SHIPPED
1183228,Rush Tennessee Lobos,2024-06-03,10,11211211,0,2024-06-13,SHIPPED
1183232,Rush Virginia,2024-06-03,12,111111111111,0,2024-06-12,SHIPPED
1183238,Rush Coastal Perdido,2024-06-03,9,122112,0,2024-06-10,SHIPPED
1183241,Rush Pensacola Fc,2024-06-03,9,111111111,0,2024-06-10,SHIPPED
1183243,Rush Washington,2024-06-03,2,11,0,2024-06-11,SHIPPED
1183250,Rush Tennessee Lobos,2024-06-03,14,11111122211,0,2024-06-13,SHIPPED
1183269,Rush Pennsylvania,2024-06-03,4,1111,0,2024-06-10,SHIPPED
1183294,Rush Tennessee Lobos,2024-06-03,2,11,0,2024-06-10,SHIPPED
1183310,Rush Pennsylvania,2024-06-03,2,11,0,2024-06-07,SHIPPED
1183314,Rush Union Georgia,2024-06-03,16,1121121121111,0,2024-06-15,SHIPPED
1183317,Rush Tennessee Lobos,2024-06-03,11,11111111111,0,2024-06-10,SHIPPED
1183321,Rush Phoenix,2024-06-03,4,1111,0,2024-06-10,SHIPPED
1183330,Rush Tennessee Lobos,2024-06-03,18,11121122211111,0,2024-06-11,SHIPPED
1183356,Rush Union Georgia,2024-06-04,11,1312121,0,2024-06-13,SHIPPED
1183363,Rush Hawaii,2024-06-04,8,1111121,0,2024-06-13,SHIPPED
1183382,Rush Maryland,2024-06-04,10,11221111,0,2024-06-13,SHIPPED
1183385,Rush Lvu,2024-06-04,9,1111221,0,2024-06-10,SHIPPED
1183394,Rush Florida,2024-06-04,1,1,0,2024-06-10,SHIPPED
1183405,Rush La Krewe Lafayette,2024-06-05,2,11,0,2024-06-11,SHIPPED
1183428,Rush Pennsylvania,2024-06-05,20,211111111111112111,0,2024-06-20,SHIPPED
1183430,Rush Tennessee Lobos,2024-06-05,16,2111222221,0,2024-06-11,SHIPPED
1183434,Rush Pennsylvania,2024-06-05,3,111,0,2024-06-10,SHIPPED
1183437,Rush Coastal Perdido,2024-06-05,3,111,0,2024-06-11,SHIPPED
1183450,Rush Union Georgia,2024-06-05,12,111111111111,0,2024-07-03,SHIPPED
1183474,Rush Alaska,2024-06-04,8,22211,0,2024-06-07,SHIPPED
1183476,Rush Phoenix,2024-06-04,5,11111,0,2024-06-10,SHIPPED
1183493,Rush Washington,2024-06-04,1,1,0,2024-06-10,SHIPPED
1183498,Rush Chicago Oswego,2024-06-04,12,111111111111,0,2024-06-10,SHIPPED
1183505,Rush Chicago North Shore,2024-06-04,8,11111111,0,2024-06-10,SHIPPED
1183508,Rush Chicago North Shore,2024-06-04,9,111111111,0,2024-06-10,SHIPPED
1183543,Rush La Krewe Lafayette,2024-06-04,8,121112,0,2024-06-10,SHIPPED
1183554,Rush Pennsylvania,2024-06-04,12,111111111111,0,2024-06-10,SHIPPED
1183585,Rush Pennsylvania,2024-06-04,11,11111111111,0,2024-06-10,SHIPPED
1183591,Rush Hillsboro,2024-06-04,12,111111111111,0,2024-06-11,SHIPPED
1183595,Rush Washington,2024-06-04,5,2111,0,2024-06-10,SHIPPED
1183632,Rush Coastal Perdido,2024-06-05,2,11,0,2024-06-11,SHIPPED
1183649,Rush Washington,2024-06-04,9,111111111,0,2024-06-13,SHIPPED
1183657,Rush Idaho,2024-06-04,6,111111,0,2024-06-10,SHIPPED
1183664,Rush Pennsylvania,2024-06-04,7,1111111,0,2024-06-10,SHIPPED
1183683,Rush Pennsylvania,2024-06-04,9,111111111,0,2024-06-11,SHIPPED
1183700,Rush Coastal Perdido,2024-06-04,12,111111111111,0,2024-06-13,SHIPPED
1183708,Rush Union Georgia,2024-06-04,3,111,0,2024-06-10,SHIPPED
1183710,Rush Washington,2024-06-04,1,1,0,2024-06-11,SHIPPED
1183711,Rush Pennsylvania,2024-06-04,6,2211,0,2024-06-07,SHIPPED
1183714,Rush Virginia,2024-06-04,1,1,0,2024-06-10,SHIPPED
1183720,Rush Washington,2024-06-04,4,1111,0,2024-06-10,SHIPPED
1183746,Rush Maryland,2024-06-04,12,111111111111,0,2024-06-10,SHIPPED
1183751,Rush Maryland,2024-06-04,5,1112,0,2024-06-07,SHIPPED
1183766,Rush Washington,2024-06-04,6,111111,0,2024-06-10,SHIPPED
1183771,Rush Tennessee Lobos,2024-06-04,1,1,0,2024-06-10,SHIPPED
1183777,Rush Maryland,2024-06-04,13,111111111112,0,2024-06-13,SHIPPED
1183780,Rush Minnesota,2024-06-04,3,12,0,2024-06-10,SHIPPED
1183786,Rush Pennsylvania,2024-06-04,14,111111221111,0,2024-06-10,SHIPPED
1183812,Rush Pensacola Fc,2024-06-04,6,222,0,2024-06-10,SHIPPED
1183831,Rush Chicago North Shore,2024-06-04,13,111111211111,0,2024-06-10,SHIPPED
1183833,Rush Washington,2024-06-04,13,11111122111,0,2024-06-12,SHIPPED
1183847,Rush Superior,2024-06-04,6,111111,0,2024-06-10,SHIPPED
1183878,Rush Hillsboro,2024-06-04,8,11111111,0,2024-06-11,SHIPPED
1183904,Rush Tennessee Lobos,2024-06-04,14,12121121111,0,2024-06-14,SHIPPED
1183905,Rush Hawaii,2024-06-04,1,1,0,2024-06-10,SHIPPED
1183915,Rush Washington,2024-06-04,54,111111111111111111111111111111111111111111111111111111,0,2024-06-12,SHIPPED
1183940,Rush Tennessee Lobos,2024-06-04,4,112,0,2024-06-11,SHIPPED
1183945,Rush Hillsboro,2024-06-04,2,11,0,2024-06-10,SHIPPED
1183947,Rush Phoenix,2024-06-04,3,111,0,2024-06-11,SHIPPED
1183963,Rush Washington,2024-06-04,1,1,0,2024-06-10,SHIPPED
1183974,Rush Tennessee Lobos,2024-06-04,8,1111112,0,2024-06-11,SHIPPED
1183993,Rush Florida,2024-06-04,11,1112111111,0,2024-06-13,SHIPPED
1184017,Rush Washington,2024-06-04,10,1111111111,0,2024-06-11,SHIPPED
1184033,Rush Washington,2024-06-04,4,1111,0,2024-06-10,SHIPPED
1184041,Rush Washington,2024-06-04,8,11111111,0,2024-06-20,SHIPPED
1184052,Rush Washington,2024-06-04,13,111111211111,0,2024-06-12,SHIPPED
1184058,Rush Chicago West,2024-06-04,4,1111,0,2024-06-11,SHIPPED
1184074,Rush San Jose,2024-06-04,3,111,0,2024-08-01,SHIPPED
1184078,Rush Hawaii,2024-06-04,7,1111111,0,2024-06-11,SHIPPED
1184093,Rush Maryland,2024-06-04,3,111,0,2024-06-10,SHIPPED
