Customer Reference,Club Name,Date Created,Order Quantity,Shipped Quantity,Unshipped Quantity,Shipping Date,Sales Order Header Status
1148731,Rush Iowa,2024-03-04,4,1111,----,2024-03-11,SHIPPED
1148732,Rush Iowa North,2024-03-04,8,1142,----,2024-03-11,SHIPPED
1148738,Rush Idaho,2024-03-04,2,11,--,2024-03-11,SHIPPED
1148739,Rush Ny Syracuse,2024-03-04,3,111,---,2024-03-08,SHIPPED
1148743,Rush Lfa,2024-03-04,4,1111,----,2024-03-11,SHIPPED
1148745,Rush Iowa,2024-03-04,4,1111,----,2024-03-11,SHIPPED
1148757,Rush Kentucky,2024-03-04,4,1111,----,2024-03-11,SHIPPED
1148762,Rush Canada,2024-03-04,3,111,---,2024-03-08,SHIPPED
1148767,Rush Kentucky,2024-03-04,2,2,-,2024-03-08,SHIPPED
1148768,Rush Hawaii,2024-03-04,5,14,--,2024-03-08,SHIPPED
1148769,Rush Iowa,2024-03-04,5,11111,-----,2024-03-11,SHIPPED
1148771,Rush Missouri,2024-03-04,3,111,---,2024-03-08,SHIPPED
1148777,Rush Idaho,2024-03-04,8,11111111,--------,2024-03-08,SHIPPED
1148778,Rush Tennessee Lobos,2024-03-04,2,11,--,2024-03-07,SHIPPED
1148791,Rush Hawaii,2024-03-04,1,1,-,2024-03-08,SHIPPED
1148793,Rush Hawaii,2024-03-04,9,111111111,---------,2024-03-08,SHIPPED
1148798,Rush Fremont,2024-03-04,3,111,---,2024-03-08,SHIPPED
1148804,Rush San Jose,2024-03-04,2,11,--,2024-03-11,SHIPPED
1148805,Rush Hillsboro,2024-03-04,2,2,-,2024-03-08,SHIPPED
1148820,Rush Hawaii,2024-03-04,13,1211122111,----------,2024-03-11,SHIPPED
1148823,Rush Tennessee Lobos,2024-03-04,2,11,--,2024-03-07,SHIPPED
1148826,Rush Southwest Virginia,2024-03-04,11,2234,----,2024-03-08,SHIPPED
1148829,Rush Iowa,2024-03-05,3,111,---,2024-03-08,SHIPPED
1148830,Rush Iowa North,2024-03-05,4,1111,----,2024-03-08,SHIPPED
1148835,Rush Ny Select,2024-03-05,4,22,--,2024-03-07,SHIPPED
1148836,Rush Iowa,2024-03-05,3,12,--,2024-03-08,SHIPPED
1148839,Rush Iowa,2024-03-05,8,11111111,--------,2024-03-11,SHIPPED
1148844,Rush Minnesota,2024-03-05,2,11,--,2024-03-18,SHIPPED
1148852,Rush Canada,2024-03-05,3,111,---,2024-03-08,SHIPPED
1148873,Rush Ct West,2024-03-05,2,11,--,2024-03-07,SHIPPED
1148878,Rush Maryland,2024-03-05,2,11,--,2024-03-08,SHIPPED
1148884,Rush Washington,2024-03-05,3,111,---,2024-03-19,SHIPPED
1148886,Rush Pennsylvania,2024-03-05,7,331,---,2024-03-07,SHIPPED
1148890,Rush Southwest Virginia,2024-03-05,4,1111,----,2024-03-07,SHIPPED
1148891,Rush Tennessee Lobos,2024-03-05,1,1,-,2024-03-07,SHIPPED
1148895,Rush Southwest Missouri,2024-03-05,9,111111111,---------,2024-03-08,SHIPPED
1148897,Rush Tennessee Lobos,2024-03-05,6,222,---,2024-03-07,SHIPPED
1148898,Rush Iowa,2024-03-05,4,1111,----,2024-03-08,SHIPPED
1148901,Rush Ct East,2024-03-05,2,11,--,2024-03-08,SHIPPED
1148904,Rush Mississippi,2024-03-05,5,32,--,2024-03-08,SHIPPED
1148921,Rush Union Georgia,2024-03-05,4,211,---,2024-03-11,SHIPPED
1148924,Rush San Jose,2024-03-05,1,1,-,2024-03-07,SHIPPED
1148927,Rush Ny Syracuse,2024-03-05,1,1,-,2024-03-07,SHIPPED
1148931,Rush Alabama,2024-03-05,4,22,--,2024-03-07,SHIPPED
1148935,Rush Hawaii,2024-03-05,16,11211222211,-----------,2024-03-12,SHIPPED
1148936,Rush Idaho,2024-03-05,5,122,---,2024-03-08,SHIPPED
1148942,Rush Canada,2024-03-05,6,111111,------,2024-03-08,SHIPPED
1148943,Rush Palm Beach,2024-03-05,3,111,---,2024-03-11,SHIPPED
1148944,Rush Idaho,2024-03-05,5,11111,-----,2024-03-08,SHIPPED
1148945,Rush New Jersey Santos,2024-03-05,2,11,--,2024-03-08,SHIPPED
1148946,Rush Twin Cities,2024-03-05,6,111111,------,2024-03-11,SHIPPED
1148953,Rush Mississippi,2024-03-05,2,11,--,2024-03-08,SHIPPED
1148954,Rush Missouri,2024-03-05,5,11111,-----,2024-03-11,SHIPPED
1148956,Rush Iowa,2024-03-05,4,1111,----,2024-03-08,SHIPPED
1148959,Rush Ny Albany,2024-03-05,12,111111111111,------------,2024-03-11,SHIPPED
1148963,Rush Minnesota,2024-03-05,4,1111,----,2024-03-08,SHIPPED
1148968,Rush Florida,2024-03-05,1,1,-,2024-03-14,SHIPPED
1148971,Rush Southwest Virginia,2024-03-05,2,11,--,2024-03-08,SHIPPED
1148973,Rush Idaho,2024-03-05,1,1,-,2024-03-07,SHIPPED
1148974,Rush Ct Select,2024-03-05,4,1111,----,2024-03-11,SHIPPED
1148981,Rush Tennessee Lobos,2024-03-05,4,1111,----,2024-03-08,SHIPPED
1148982,Rush Union Georgia,2024-03-05,3,111,---,2024-03-07,SHIPPED
1148983,Rush Iowa,2024-03-05,8,11111111,--------,2024-03-11,SHIPPED
1148986,Rush Florida,2024-03-05,1,1,-,2024-03-08,SHIPPED
1148988,Rush Chicago Oswego,2024-03-05,9,2211111,-------,2024-03-11,SHIPPED
1148989,Rush Tennessee Lobos,2024-03-05,8,11111111,--------,2024-03-11,SHIPPED
1148996,Rush Iowa,2024-03-05,4,1111,----,2024-03-11,SHIPPED
1148997,Rush Tennessee Lobos,2024-03-05,2,11,--,2024-03-07,SHIPPED
1149001,Rush Idaho,2024-03-05,5,11111,-----,2024-03-11,SHIPPED
1149006,Rush Alaska,2024-03-05,4,1111,----,2024-03-08,SHIPPED
1149007,Rush Kentucky,2024-03-05,4,1111,----,2024-03-11,SHIPPED
1149015,Rush Northern Colorado,2024-03-05,1,1,-,2024-03-08,SHIPPED
1149020,Rush Idaho,2024-03-05,5,11111,-----,2024-03-11,SHIPPED
1149023,Rush Chicago Oswego,2024-03-05,6,111111,------,2024-03-08,SHIPPED
1149024,Rush Pensacola Fc,2024-03-05,15,111111222111,------------,2024-03-08,SHIPPED
1149029,Rush Southwest Virginia,2024-03-05,4,1111,----,2024-03-08,SHIPPED
1149036,Rush Twin Cities,2024-03-05,8,112112,------,2024-03-11,SHIPPED
1149040,Rush Southwest Virginia,2024-03-05,4,1111,----,2024-03-07,SHIPPED
1149046,Rush Quad Cities,2024-03-05,6,111111,------,2024-03-08,SHIPPED
1149047,Rush Calico Hawks,2024-03-05,7,1111111,-------,2024-03-08,SHIPPED
1149054,Rush Massachusetts,2024-03-05,3,12,--,2024-03-08,SHIPPED
1149057,Rush Wisconsin South East,2024-03-05,9,111111111,---------,2024-03-11,SHIPPED
1149063,Rush Alaska,2024-03-05,5,11111,-----,2024-03-15,SHIPPED
1149070,Rush Fremont,2024-03-05,1,1,-,2024-03-12,SHIPPED
1149073,Rush Iowa,2024-03-05,2,11,--,2024-03-11,SHIPPED
1149074,Rush Florida,2024-03-05,2,11,--,2024-03-08,SHIPPED
1149077,Rush Iowa,2024-03-05,4,1111,----,2024-03-11,SHIPPED
1149078,Rush Kentucky,2024-03-08,4,1111,----,2024-03-13,SHIPPED
1149087,Rush Southwest Virginia,2024-03-05,2,11,--,2024-03-08,SHIPPED
1149088,Rush Tennessee Lobos,2024-03-05,7,1111111,-------,2024-03-12,SHIPPED
1149090,Rush Iowa,2024-03-05,4,112,---,2024-03-08,SHIPPED
1149092,Rush Twin Cities,2024-03-05,3,111,---,2024-03-08,SHIPPED
1149094,Rush La Krewe Lafayette,2024-03-05,2,11,--,2024-03-08,SHIPPED
1149100,Rush Montana,2024-03-05,5,11111,-----,2024-03-11,SHIPPED
1149101,Rush Kansas,2024-03-05,2,2,-,2024-03-08,SHIPPED
1149103,Rush Idaho,2024-03-05,5,11111,-----,2024-03-08,SHIPPED
1149110,Rush Tennessee Lobos,2024-03-05,5,11111,-----,2024-03-08,SHIPPED
1149114,Rush Iowa South,2024-03-05,9,112221,------,2024-03-11,SHIPPED
1149117,Rush Colorado,2024-03-05,4,1111,----,2024-03-11,SHIPPED
1149120,Rush Virginia,2024-03-05,9,1134,----,2024-03-07,SHIPPED
1149123,Rush Colorado,2024-03-05,1,1,-,2024-03-08,SHIPPED
1149124,Rush Iowa,2024-03-05,3,111,---,2024-03-11,SHIPPED
1149126,Rush Minnesota,2024-03-05,4,1111,----,2024-03-13,SHIPPED
1149129,Rush North Denver,2024-03-05,6,11211,-----,2024-03-08,SHIPPED
1149131,Rush Iowa,2024-03-05,4,1111,----,2024-03-11,SHIPPED
1149136,Rush Idaho,2024-03-05,5,11111,-----,2024-03-08,SHIPPED
1149137,Rush Tennessee Lobos,2024-03-05,5,11111,-----,2024-03-11,SHIPPED
1149144,Rush San Jose,2024-03-05,3,111,---,2024-03-11,SHIPPED
1149148,Rush San Jose,2024-03-05,2,11,--,2024-03-11,SHIPPED
1149150,Rush Twin Cities,2024-03-05,6,111111,------,2024-03-11,SHIPPED
1149151,Rush Virginia,2024-03-05,4,1111,----,2024-03-08,SHIPPED
1149156,Rush Hawaii,2024-03-05,4,4,-,2024-03-07,SHIPPED
1149158,Rush Fremont,2024-03-05,3,12,--,2024-03-07,SHIPPED
1149162,Rush Rock,2024-03-05,6,111111,------,2024-03-08,SHIPPED
1149163,Rush Iowa,2024-03-05,6,11112,-----,2024-03-11,SHIPPED
1149165,Rush Idaho,2024-03-05,4,1111,----,2024-03-08,SHIPPED
1149166,Rush Iowa,2024-03-05,5,1112,----,2024-03-11,SHIPPED
1149167,Rush North Denver,2024-03-05,4,1111,----,2024-03-08,SHIPPED
1149168,Rush Tennessee Lobos,2024-03-05,4,1111,----,2024-03-07,SHIPPED
1149171,Rush Virginia,2024-03-05,10,1111111111,----------,2024-03-11,SHIPPED
1149174,Rush Canada,2024-03-05,1,1,-,2024-03-08,SHIPPED
1149175,Rush Wisconsin South East,2024-03-05,7,1111111,-------,2024-03-08,SHIPPED
1149176,Rush Idaho,2024-03-05,1,1,-,2024-03-07,SHIPPED
1149177,Rush Southwest Missouri,2024-03-05,14,112112111111,------------,2024-03-08,SHIPPED
1149180,Rush Tennessee Lobos,2024-03-05,4,1111,----,2024-03-07,SHIPPED
1149182,Rush Pensacola Fc,2024-03-05,15,111111111312,------------,2024-03-11,SHIPPED
1149184,Rush Iowa,2024-03-05,5,11111,-----,2024-03-08,SHIPPED
1149189,Rush San Jose,2024-03-05,5,11111,-----,2024-03-11,SHIPPED
1149190,Rush Tennessee Lobos,2024-03-05,8,11111111,--------,2024-03-08,SHIPPED
1149193,Rush Delmarva,2024-03-05,6,111111,------,2024-03-11,SHIPPED
1149197,Rush Twin Cities,2024-03-05,7,1111111,-------,2024-03-08,SHIPPED
1149202,Rush San Jose,2024-03-05,4,1111,----,2024-03-11,SHIPPED
1149203,Rush Coastal Perdido,2024-03-05,2,11,--,2024-03-08,SHIPPED
1149205,Rush Florida,2024-03-05,2,11,--,2024-03-08,SHIPPED
1149210,Rush Kansas Wichita,2024-03-05,6,111111,------,2024-03-11,SHIPPED
1149213,Rush California,2024-03-05,1,1,-,2024-03-08,SHIPPED
1149215,Rush Idaho,2024-03-05,6,111111,------,2024-03-11,SHIPPED
1149252,Rush South Texas,2024-03-05,4,1111,----,2024-03-13,SHIPPED
1149254,Rush Star Cincinnati,2024-03-05,6,2121,----,2024-03-13,SHIPPED
1149260,Rush Ny Rochester,2024-03-06,2,11,--,2024-03-13,SHIPPED
1149262,Rush Kansas,2024-03-06,4,1111,----,2024-03-14,SHIPPED
1149272,Rush Union Georgia,2024-03-06,2,11,--,2024-03-13,SHIPPED
1149282,Rush Minnesota,2024-03-06,7,112111,------,2024-04-17,SHIPPED
1149285,Rush Iowa,2024-03-06,2,11,--,2024-03-14,SHIPPED
1149287,Rush Idaho,2024-03-06,5,11111,-----,2024-03-14,SHIPPED
1149297,Rush Iowa,2024-03-06,4,1111,----,2024-03-14,SHIPPED
1149298,Rush Psd,2024-03-06,6,222,---,2024-03-13,SHIPPED
1149300,Rush Southwest Virginia,2024-03-06,4,1111,----,2024-03-13,SHIPPED
1149301,Rush Florida,2024-03-06,3,111,---,2024-03-14,SHIPPED
1149303,Rush Psd,2024-03-06,2,2,-,2024-03-14,SHIPPED
1149315,Rush Iowa,2024-03-06,3,111,---,2024-03-14,SHIPPED
1149322,Rush Minnesota,2024-03-06,4,1111,----,2024-03-14,SHIPPED
1149326,Rush Star Cincinnati,2024-03-06,1,1,-,2024-03-13,SHIPPED
1149328,Rush Hawaii,2024-03-06,12,1122222,-------,2024-03-14,SHIPPED
1149333,Rush Tennessee Lobos,2024-03-06,1,1,-,2024-03-13,SHIPPED
1149340,Rush Union Georgia,2024-03-06,2,2,-,2024-03-13,SHIPPED
1149342,Rush Southern Maryland,2024-03-06,7,211111,------,2024-03-13,SHIPPED
1149343,Rush Missouri,2024-03-06,2,11,--,2024-03-14,SHIPPED
1149345,Rush Iowa,2024-03-06,6,111111,------,2024-03-15,SHIPPED
1149346,Rush Twin Cities,2024-03-06,3,111,---,2024-03-13,SHIPPED
1149363,Rush Rock,2024-03-06,12,11211222,--------,2024-03-25,SHIPPED
1149365,Rush Tennessee Lobos,2024-03-06,1,1,-,2024-03-13,SHIPPED
1149370,Rush Southwest Virginia,2024-03-06,2,11,--,2024-03-13,SHIPPED
1149372,Rush Union Georgia,2024-03-06,4,1111,----,2024-03-13,SHIPPED
1149375,Rush Twin Cities,2024-03-06,6,111111,------,2024-03-13,SHIPPED
1149376,Rush Iowa,2024-03-06,4,1111,----,2024-03-15,SHIPPED
1149377,Rush Iowa South,2024-03-06,4,1111,----,2024-03-14,SHIPPED
1149378,Rush Ct West,2024-03-06,13,1111111111111,-------------,2024-03-15,SHIPPED
1149379,Rush Tennessee Lobos,2024-03-06,4,1111,----,2024-03-13,SHIPPED
1149381,Rush Idaho,2024-03-06,2,11,--,2024-03-22,SHIPPED
1149385,Rush Southwest Virginia,2024-03-06,4,1111,----,2024-03-13,SHIPPED
1149387,Rush Missouri,2024-03-06,7,11122,-----,2024-03-13,SHIPPED
1149394,Rush North Denver,2024-03-06,19,111111424111,------------,2024-03-14,SHIPPED
1149399,Rush Wisconsin South East,2024-03-06,1,1,-,2024-03-13,SHIPPED
1149419,Rush North Denver,2024-03-06,2,11,--,2024-03-14,SHIPPED
1149421,Rush Missouri,2024-03-06,1,1,-,2024-04-01,SHIPPED
1149424,Rush Florida,2024-03-06,2,2,-,2024-03-14,SHIPPED
1149431,Rush Tennessee Lobos,2024-03-06,4,1111,----,2024-03-13,SHIPPED
1149437,Rush Tennessee Lobos,2024-03-06,4,1111,----,2024-03-13,SHIPPED
1149441,Rush Iowa,2024-03-06,5,11111,-----,2024-03-14,SHIPPED
1149442,Rush Minnesota,2024-03-06,5,1112,----,2024-03-14,SHIPPED
1149445,Rush Ny Syracuse,2024-03-06,1,1,-,2024-03-13,SHIPPED
1149447,Rush United Fc,2024-03-06,11,11111111111,-----------,2024-03-25,SHIPPED
1149460,Rush Iowa,2024-03-06,3,111,---,2024-03-14,SHIPPED
1149461,Rush Ct East,2024-03-06,13,1111111111111,-------------,2024-03-14,SHIPPED
1149465,Rush Tennessee Lobos,2024-03-06,4,1111,----,2024-04-05,SHIPPED
1149466,Rush Idaho,2024-03-06,5,11111,-----,2024-03-14,SHIPPED
1149470,Rush Minnesota,2024-03-06,4,1111,----,2024-03-14,SHIPPED
1149472,Rush Southwest Missouri,2024-03-06,6,111111,------,2024-03-13,SHIPPED
1149475,Rush Kentucky,2024-03-06,24,221111112111111111111,---------------------,2024-03-14,SHIPPED
1149478,Rush Minnesota,2024-03-06,4,1111,----,2024-03-14,SHIPPED
1149479,Rush Ny Syracuse,2024-03-06,2,2,-,2024-03-14,SHIPPED
1149480,Rush Minnesota,2024-03-06,4,1111,----,2024-03-14,SHIPPED
1149484,Rush Iowa,2024-03-06,4,1111,----,2024-03-14,SHIPPED
1149490,Rush Ny Select,2024-03-06,2,2,-,2024-03-14,SHIPPED
1149491,Rush Star Cincinnati,2024-03-06,2,11,--,2024-03-13,SHIPPED
1149494,Rush Minnesota,2024-03-06,4,1111,----,2024-03-14,SHIPPED
1149499,Rush Ct East,2024-03-06,8,11111111,--------,2024-03-18,SHIPPED
1149505,Rush San Jose,2024-03-06,6,111111,------,2024-03-14,SHIPPED
1149510,Rush Twin Cities,2024-03-06,6,111111,------,2024-03-13,SHIPPED
1149513,Rush Tennessee Lobos,2024-03-06,4,1111,----,2024-03-13,SHIPPED
1149521,Rush Twin Cities,2024-03-06,6,111111,------,2024-03-13,SHIPPED
1149527,Rush Iowa,2024-03-06,14,4424,----,2024-03-14,SHIPPED
1149528,Rush Idaho,2024-03-06,3,111,---,2024-03-14,SHIPPED
1149536,Rush San Jose,2024-03-06,3,111,---,2024-03-13,SHIPPED
1149540,Rush Pikes Peak,2024-03-06,8,11111111,--------,2024-03-14,SHIPPED
1149550,Rush Minnesota,2024-03-06,4,22,--,2024-03-14,SHIPPED
1149551,Rush Southwest Virginia,2024-03-06,4,1111,----,2024-03-13,SHIPPED
1149554,Rush Colorado,2024-03-06,6,222,---,2024-03-14,SHIPPED
1149556,Rush Canada,2024-03-06,3,111,---,2024-03-14,SHIPPED
1149558,Rush Iowa,2024-03-06,4,1111,----,2024-03-14,SHIPPED
1149559,Rush Florida,2024-03-06,3,111,---,2024-03-14,SHIPPED
1149563,Rush Gateway,2024-03-06,2,2,-,2024-03-14,SHIPPED
1149566,Rush Montana,2024-03-06,10,2323,----,2024-03-14,SHIPPED
1149569,Rush San Jose,2024-03-06,5,11111,-----,2024-03-14,SHIPPED
1149570,Rush Quad Cities,2024-03-06,1,1,-,2024-03-14,SHIPPED
1149571,Rush Washington,2024-03-06,3,111,---,2024-03-13,SHIPPED
1149572,Rush Flatirons,2024-03-06,2,11,--,2024-03-14,SHIPPED
1149573,Rush Mountain,2024-03-06,12,11112222,--------,2024-03-20,SHIPPED
1149574,Rush Tennessee Lobos,2024-03-06,4,1111,----,2024-03-13,SHIPPED
1149575,Rush Twin Cities,2024-03-06,6,111111,------,2024-03-13,SHIPPED
1149577,Rush San Jose,2024-03-06,7,1111111,-------,2024-03-13,SHIPPED
1149579,Rush Idaho,2024-03-06,2,11,--,2024-03-14,SHIPPED
1149584,Rush Nevada,2024-03-06,11,11111111111,-----------,2024-03-14,SHIPPED
1149587,Rush Flatirons,2024-03-06,5,1112,----,2024-03-15,SHIPPED
1149596,Rush Idaho,2024-03-06,6,21111,-----,2024-03-19,SHIPPED
1149597,Rush Hawaii,2024-03-06,6,111111,------,2024-03-14,SHIPPED
1149600,Rush San Jose,2024-03-06,2,11,--,2024-03-14,SHIPPED
1149602,Rush Southwest Virginia,2024-03-06,4,1111,----,2024-03-13,SHIPPED
1149604,Rush Iowa,2024-03-06,4,1111,----,2024-03-15,SHIPPED
1149608,Rush Virginia,2024-03-07,6,21111,-----,2024-03-13,SHIPPED
1149612,Rush Ct Select,2024-03-07,4,121,---,2024-03-14,SHIPPED
1149614,Rush Florida,2024-03-07,3,111,---,2024-03-19,SHIPPED
1149616,Rush Florida,2024-03-07,2,2,-,2024-03-14,SHIPPED
1149617,Rush Gateway,2024-03-07,7,1111111,-------,2024-03-18,SHIPPED
1149620,Rush Tennessee Lobos,2024-03-07,3,111,---,2024-03-13,SHIPPED
1149626,Rush Hawaii,2024-03-07,12,1122222,-------,2024-03-14,SHIPPED
1149642,Rush Alabama,2024-03-07,13,122211112,---------,2024-03-15,SHIPPED
1149650,Rush Rock,2024-03-07,6,111111,------,2024-03-14,SHIPPED
1149651,Rush Alabama,2024-03-07,25,1111111111111111111111111,-------------------------,2024-03-15,SHIPPED
1149652,Rush Flatirons,2024-03-07,4,1111,----,2024-03-14,SHIPPED
1149653,Rush Rock,2024-03-07,4,1111,----,2024-03-14,SHIPPED
1149657,Rush Iowa,2024-03-07,6,2211,----,2024-03-14,SHIPPED
1149658,Rush New Mexico,2024-03-07,4,1111,----,2024-03-13,SHIPPED
1149663,Rush Alabama,2024-03-07,12,111111111111,------------,2024-03-15,SHIPPED
1149667,Rush Hawaii,2024-03-07,7,1111111,-------,2024-03-14,SHIPPED
1149671,Rush San Jose,2024-03-07,5,11111,-----,2024-03-14,SHIPPED
1149674,Rush Gateway,2024-03-07,10,1111111111,----------,2024-03-14,SHIPPED
1149675,Rush Florida,2024-03-07,4,1111,----,2024-03-14,SHIPPED
1149676,Rush Tennessee Lobos,2024-03-07,4,1111,----,2024-03-13,SHIPPED
1149679,Rush Iowa,2024-03-07,4,1111,----,2024-03-15,SHIPPED
1149680,Rush Pennsylvania,2024-03-07,4,22,--,2024-03-13,SHIPPED
1149685,Rush Wisconsin South East,2024-03-07,4,1111,----,2024-03-14,SHIPPED
1149686,Rush Idaho,2024-03-07,4,1111,----,2024-03-14,SHIPPED
1149687,Rush Southwest Missouri,2024-03-07,10,1111111111,----------,2024-03-13,SHIPPED
1149690,Rush Tennessee Lobos,2024-03-07,4,1111,----,2024-03-13,SHIPPED
1149695,Rush Ny Syracuse,2024-03-07,9,111111111,---------,2024-03-14,SHIPPED
1149696,Rush San Jose,2024-03-07,4,1111,----,2024-03-14,SHIPPED
1149700,Rush Idaho,2024-03-07,5,11111,-----,2024-03-14,SHIPPED
1149711,Rush Missouri,2024-03-07,1,1,-,2024-03-14,SHIPPED
1149713,Rush Virginia,2024-03-07,4,1111,----,2024-03-13,SHIPPED
1149715,Rush Virginia,2024-03-07,3,111,---,2024-03-13,SHIPPED
1149719,Rush Wisconsin,2024-03-08,4,1111,----,2024-03-13,SHIPPED
1149722,Rush Canada,2024-03-07,1,1,-,2024-03-15,SHIPPED
1149725,Rush Quad Cities,2024-03-07,2,11,--,2024-03-14,SHIPPED
1149729,Rush Kentucky,2024-03-07,4,1111,----,2024-03-13,SHIPPED
1149731,Rush Idaho,2024-03-07,5,11111,-----,2024-03-15,SHIPPED
1149735,Rush Kentucky,2024-03-07,4,1111,----,2024-03-14,SHIPPED
1149738,Rush Minnesota,2024-03-07,4,1111,----,2024-03-14,SHIPPED
1149747,Rush Virginia,2024-03-07,5,11111,-----,2024-03-13,SHIPPED
1149748,Rush Virginia,2024-03-07,5,23,--,2024-03-13,SHIPPED
1149749,Rush Ct West,2024-03-07,4,22,--,2024-03-14,SHIPPED
1149750,Rush Virginia,2024-03-07,2,11,--,2024-03-13,SHIPPED
1149751,Rush Idaho,2024-03-07,5,11111,-----,2024-03-14,SHIPPED
1149752,Rush Tennessee Lobos,2024-03-07,4,1111,----,2024-03-13,SHIPPED
1149758,Rush Idaho,2024-03-07,5,11111,-----,2024-03-14,SHIPPED
1149762,Rush Idaho,2024-03-07,5,11111,-----,2024-03-14,SHIPPED
1149780,Rush Missouri,2024-03-07,5,11111,-----,2024-03-14,SHIPPED
1149784,Rush Tennessee Lobos,2024-03-07,5,11111,-----,2024-03-13,SHIPPED
1149785,Rush Hawaii,2024-03-07,14,1121111111111,-------------,2024-03-15,SHIPPED
1149787,Rush Minnesota,2024-03-07,6,111111,------,2024-03-13,SHIPPED
1149793,Rush South Texas,2024-03-07,3,111,---,2024-03-13,SHIPPED
1149795,Rush Iowa,2024-03-07,2,11,--,2024-03-14,SHIPPED
1149798,Rush San Jose,2024-03-07,2,11,--,2024-03-14,SHIPPED
1149802,Rush Ny Rochester,2024-03-07,9,11121111,--------,2024-03-14,SHIPPED
1149805,Rush San Jose,2024-03-07,6,12111,-----,2024-03-14,SHIPPED
1149807,Rush Minnesota,2024-03-07,7,11221,-----,2024-03-14,SHIPPED
1149809,Rush Minnesota,2024-03-07,6,111111,------,2024-03-14,SHIPPED
1149812,Rush Rock,2024-03-07,7,1111111,-------,2024-03-14,SHIPPED
1149814,Rush Canada,2024-03-07,8,11111111,--------,2024-03-15,SHIPPED
1149818,Rush Florida,2024-03-07,1,1,-,2024-03-14,SHIPPED
1149822,Rush Flatirons,2024-03-07,4,1111,----,2024-03-14,SHIPPED
1149823,Rush Kentucky,2024-03-07,4,1111,----,2024-03-14,SHIPPED
1149827,Rush Fort Lauderdale,2024-03-07,10,111111211,---------,2024-03-14,SHIPPED
1149837,Rush Rock,2024-03-07,4,1111,----,2024-03-14,SHIPPED
1149838,Rush Iowa,2024-03-07,4,1111,----,2024-03-14,SHIPPED
1149841,Rush Colorado,2024-03-07,4,31,--,2024-03-14,SHIPPED
1149842,Rush Minnesota,2024-03-07,8,11111111,--------,2024-03-14,SHIPPED
1149844,Rush Minnesota,2024-03-07,2,11,--,2024-03-13,SHIPPED
1149846,Rush Colorado,2024-03-07,3,21,--,2024-03-14,SHIPPED
1149848,Rush Quad Cities,2024-03-07,12,111111111111,------------,2024-03-14,SHIPPED
1149849,Rush West Texas,2024-03-07,12,111111111111,------------,2024-03-13,SHIPPED
1149854,Rush Alaska,2024-03-07,6,1122,----,2024-03-14,SHIPPED
1149860,Rush Idaho,2024-03-07,5,11111,-----,2024-03-14,SHIPPED
1149868,Rush Rock,2024-03-07,4,1111,----,2024-03-14,SHIPPED
1149876,Rush Union Georgia,2024-03-07,2,11,--,2024-03-13,SHIPPED
1149882,Rush Canada,2024-03-07,24,11211222411111111,-----------------,2024-03-26,SHIPPED
1149886,Rush Iowa,2024-03-07,6,1122,----,2024-03-14,SHIPPED
1149893,Rush North Denver,2024-03-07,4,1111,----,2024-03-13,SHIPPED
1149895,Rush San Jose,2024-03-07,7,112111,------,2024-03-14,SHIPPED
1149903,Rush Hawaii,2024-03-07,6,111111,------,2024-03-14,SHIPPED
1149905,Rush Wisconsin,2024-03-07,1,1,-,2024-03-13,SHIPPED
1149907,Rush Phoenix,2024-03-07,2,11,--,2024-03-13,SHIPPED
1149908,Rush Kentucky,2024-03-07,4,1111,----,2024-03-14,SHIPPED
1149911,Rush Pensacola Fc,2024-03-07,1,1,-,2024-03-14,SHIPPED
1149913,Rush San Jose,2024-03-07,4,1111,----,2024-03-14,SHIPPED
1149914,Rush Quincy,2024-03-07,3,111,---,2024-03-14,SHIPPED
1149918,Rush Colorado,2024-03-07,11,11111111111,-----------,2024-03-15,SHIPPED
1149919,Rush Idaho,2024-03-07,2,11,--,2024-03-14,SHIPPED
1149923,Rush Idaho,2024-03-07,3,111,---,2024-03-14,SHIPPED
1149926,Rush Minnesota,2024-03-07,2,11,--,2024-03-13,SHIPPED
1149927,Rush San Jose,2024-03-07,4,1111,----,2024-03-14,SHIPPED
1149933,Rush San Jose,2024-03-07,4,1111,----,2024-03-14,SHIPPED
1149937,Rush Idaho,2024-03-07,5,11111,-----,2024-03-14,SHIPPED
1149941,Rush Alaska,2024-03-07,4,22,--,2024-03-14,SHIPPED
1149945,Rush South Texas,2024-03-07,6,111111,------,2024-03-14,SHIPPED
1149949,Rush Hawaii,2024-03-07,4,4,-,2024-03-14,SHIPPED
1149960,Rush Mountains,2024-03-07,3,111,---,2024-03-13,SHIPPED
1149971,Rush Twin Cities,2024-03-07,6,111111,------,2024-03-13,SHIPPED
1149974,Rush Twin Cities,2024-03-07,3,111,---,2024-03-14,SHIPPED
1149976,Rush Tennessee Lobos,2024-03-07,2,2,-,2024-03-13,SHIPPED
1149979,Rush Union Georgia,2024-03-07,4,1111,----,2024-03-13,SHIPPED
1149980,Rush Southwest Virginia,2024-03-07,5,11111,-----,2024-03-13,SHIPPED
1149983,Rush Kansas,2024-03-07,3,111,---,2024-03-15,SHIPPED
1149984,Rush Rock,2024-03-07,6,2211,----,2024-03-14,SHIPPED
1149989,Rush Tennessee Lobos,2024-03-07,4,1111,----,2024-03-13,SHIPPED
1149991,Rush Canada,2024-03-12,17,112112222111,------------,2024-03-18,SHIPPED
