Customer Reference,Club Name,Date Created,Order Quantity,Shipped Quantity,Unshipped Quantity,Shipping Date,Sales Order Header Status
1143795,Rush Montana,2024-02-19,1,1,-,2024-02-22,SHIPPED
1143795,Rush Southwest Missouri,2024-02-19,1,1,-,2024-02-22,SHIPPED
1143796,Rush Canada,2024-02-19,21,222222222111,------------,2024-02-27,SHIPPED
1143797,Rush Ct West,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143797,Rush Southwest Missouri,2024-02-19,10,1111111111,----------,2024-02-23,SHIPPED
1143800,Rush Missouri,2024-02-19,2,2,-,2024-02-22,SHIPPED
1143801,Rush Florida,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143801,Rush Missouri,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143803,Rush Florida,2024-02-19,3,111,---,2024-02-23,SHIPPED
1143803,Rush Tennessee Lobos,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143811,Rush Florida,2024-02-19,2,2,-,2024-02-23,SHIPPED
1143811,Rush Tennessee Lobos,2024-02-19,6,11211,-----,2024-02-23,SHIPPED
1143818,Rush Florida,2024-02-19,3,111,---,2024-02-26,SHIPPED
1143818,Rush Virginia,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143820,Rush Colorado,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143820,Rush Virginia,2024-02-19,10,11211211,--------,2024-02-23,SHIPPED
1143824,Rush Colorado,2024-02-19,5,11111,-----,2024-02-26,SHIPPED
1143824,Rush Missouri,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143827,Rush Ct West,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143827,Rush Missouri,2024-02-19,2,11,--,2024-02-23,SHIPPED
1143833,Rush Ct West,2024-02-19,7,1111111,-------,2024-02-26,SHIPPED
1143833,Rush Pensacola Fc,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143834,Rush Hawaii,2024-02-19,2,2,-,2024-02-26,SHIPPED
1143834,Rush Pensacola Fc,2024-02-19,10,11111122,--------,2024-02-26,SHIPPED
1143837,Rush Hawaii,2024-02-19,7,111112,------,2024-02-26,SHIPPED
1143837,Rush Union Georgia,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143839,Rush Iowa,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143839,Rush Union Georgia,2024-02-19,3,111,---,2024-02-23,SHIPPED
1143841,Rush Canada,2024-02-19,12,111111111111,------------,2024-02-27,SHIPPED
1143842,Rush Canada,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143842,Rush Iowa,2024-02-19,3,111,---,2024-02-26,SHIPPED
1143843,Rush Canada,2024-02-19,11,11111111111,-----------,2024-02-26,SHIPPED
1143843,Rush Kansas,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143847,Rush Kansas,2024-02-19,3,111,---,2024-02-26,SHIPPED
1143847,Rush Minnesota,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143863,Rush Florida,2024-02-19,1,1,-,2024-02-22,SHIPPED
1143863,Rush Minnesota,2024-02-19,1,1,-,2024-02-22,SHIPPED
1143868,Rush Florida,2024-02-19,3,111,---,2024-02-26,SHIPPED
1143868,Rush Gateway,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143869,Rush Gateway,2024-02-19,7,1111111,-------,2024-02-26,SHIPPED
1143869,Rush Virginia,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143873,Rush Tennessee Lobos,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143873,Rush Virginia,2024-02-19,12,111111111111,------------,2024-02-23,SHIPPED
1143880,Rush Southwest Missouri,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143880,Rush Tennessee Lobos,2024-02-19,3,111,---,2024-02-23,SHIPPED
1143883,Rush Southwest Missouri,2024-02-19,3,111,---,2024-02-23,SHIPPED
1143883,Rush Wisconsin,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143887,Rush Minnesota,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143887,Rush Wisconsin,2024-02-19,9,21111111,--------,2024-02-23,SHIPPED
1143897,Rush Minnesota,2024-02-19,7,1111111,-------,2024-02-26,SHIPPED
1143897,Rush North Carolina,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143899,Rush North Carolina,2024-02-19,3,111,---,2024-02-23,SHIPPED
1143899,Rush Tennessee Lobos,2024-02-19,2,2,-,2024-02-23,SHIPPED
1143910,Rush Tennessee Lobos,2024-02-19,3,111,---,2024-02-23,SHIPPED
1143910,Rush Twin Cities,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143911,Rush Twin Cities,2024-02-19,8,11111111,--------,2024-02-23,SHIPPED
1143911,Rush Virginia,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143912,Rush Florida,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143912,Rush Virginia,2024-02-19,7,1111111,-------,2024-02-26,SHIPPED
1143915,Rush Florida,2024-02-19,6,111111,------,2024-02-23,SHIPPED
1143915,Rush Northern Colorado,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143918,Rush Missouri,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143918,Rush Northern Colorado,2024-02-19,8,11111111,--------,2024-02-23,SHIPPED
1143919,Rush Gateway,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143919,Rush Missouri,2024-02-19,6,111111,------,2024-02-26,SHIPPED
1143921,Rush Chicago Oswego,2024-02-19,1,1,-,2024-03-07,SHIPPED
1143923,Rush Chicago Oswego,2024-02-19,11,111112211,---------,2024-02-26,SHIPPED
1143923,Rush Union Georgia,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143924,Rush Minnesota,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143924,Rush Union Georgia,2024-02-19,3,111,---,2024-02-26,SHIPPED
1143926,Rush Minnesota,2024-02-19,6,1212,----,2024-02-22,SHIPPED
1143928,Rush Florida,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143928,Rush Minnesota,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143929,Rush Florida,2024-02-19,3,111,---,2024-02-26,SHIPPED
1143929,Rush Tennessee Lobos,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143931,Rush Coastal Perdido,2024-02-19,2,2,-,2024-02-23,SHIPPED
1143931,Rush Tennessee Lobos,2024-02-19,6,11211,-----,2024-02-23,SHIPPED
1143933,Rush Coastal Perdido,2024-02-19,9,45,--,2024-02-26,SHIPPED
1143933,Rush Southwest Missouri,2024-02-19,3,3,-,2024-02-26,SHIPPED
1143938,Rush Northern Colorado,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143938,Rush Southwest Missouri,2024-02-19,3,111,---,2024-02-23,SHIPPED
1143939,Rush Alabama,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143939,Rush Northern Colorado,2024-02-19,5,11111,-----,2024-02-23,SHIPPED
1143943,Rush Alabama,2024-02-19,4,1111,----,2024-02-23,SHIPPED
1143943,Rush San Jose,2024-02-19,2,2,-,2024-02-23,SHIPPED
1143947,Rush Northern Colorado,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143947,Rush San Jose,2024-02-19,5,11111,-----,2024-02-23,SHIPPED
1143949,Rush Canada,2024-02-19,2,11,--,2024-02-26,SHIPPED
1143951,Rush Northern Colorado,2024-02-19,8,11111111,--------,2024-02-23,SHIPPED
1143951,Rush Star Cincinnati,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143953,Rush Amarillo,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143953,Rush Star Cincinnati,2024-02-19,6,111111,------,2024-02-23,SHIPPED
1143960,Rush Amarillo,2024-02-19,1,1,-,2024-02-22,SHIPPED
1143960,Rush Florida,2024-02-19,2,2,-,2024-02-22,SHIPPED
1143967,Rush Florida,2024-02-19,6,111111,------,2024-02-26,SHIPPED
1143967,Rush Iowa,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143976,Rush Alabama,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143976,Rush Iowa,2024-02-19,3,111,---,2024-02-26,SHIPPED
1143978,Rush Alabama,2024-02-19,11,11111111111,-----------,2024-02-23,SHIPPED
1143978,Rush Kansas,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143986,Rush North Carolina,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143990,Rush North Carolina,2024-02-19,3,111,---,2024-02-23,SHIPPED
1143990,Rush Rock,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143991,Rush Florida,2024-02-19,1,1,-,2024-02-23,SHIPPED
1143991,Rush Rock,2024-02-19,5,11111,-----,2024-02-23,SHIPPED
1143993,Rush Emerald Coast United,2024-02-19,2,2,-,2024-02-26,SHIPPED
1143993,Rush Florida,2024-02-19,4,112,---,2024-02-26,SHIPPED
1143994,Rush Emerald Coast United,2024-02-19,7,111121,------,2024-02-26,SHIPPED
1143994,Rush Missouri,2024-02-19,1,1,-,2024-02-26,SHIPPED
1143997,Rush Hawaii,2024-02-19,2,2,-,2024-02-23,SHIPPED
1143997,Rush Missouri,2024-02-19,4,1111,----,2024-02-23,SHIPPED
1144010,Rush Hawaii,2024-02-19,8,3311,----,2024-02-26,SHIPPED
1144010,Rush Tennessee Lobos,2024-02-19,3,3,-,2024-02-26,SHIPPED
1144011,Rush Northern Colorado,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144011,Rush Tennessee Lobos,2024-02-19,5,11111,-----,2024-02-26,SHIPPED
1144015,Rush Florida,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144015,Rush Northern Colorado,2024-02-19,6,111111,------,2024-02-23,SHIPPED
1144019,Rush Florida,2024-02-19,7,1111111,-------,2024-02-26,SHIPPED
1144019,Rush North Denver,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144024,Rush Chicago Oswego,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144024,Rush North Denver,2024-02-19,10,1111111111,----------,2024-02-23,SHIPPED
1144030,Rush Chicago Oswego,2024-02-19,8,111122,------,2024-02-23,SHIPPED
1144030,Rush Southwest Missouri,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144034,Rush Hawaii,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144034,Rush Southwest Missouri,2024-02-19,3,111,---,2024-02-23,SHIPPED
1144036,Rush Hawaii,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144036,Rush Wisconsin,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144037,Rush Hawaii,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144037,Rush Wisconsin,2024-02-19,2,11,--,2024-02-23,SHIPPED
1144038,Rush Ct West,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144038,Rush Hawaii,2024-02-19,6,111111,------,2024-02-26,SHIPPED
1144042,Rush Ct West,2024-02-19,9,111111111,---------,2024-02-26,SHIPPED
1144042,Rush Tennessee Lobos,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144043,Rush Ct East,2024-02-19,2,2,-,2024-02-23,SHIPPED
1144043,Rush Tennessee Lobos,2024-02-19,2,11,--,2024-02-23,SHIPPED
1144045,Rush Ct East,2024-02-19,4,1111,----,2024-02-26,SHIPPED
1144045,Rush Iowa,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144047,Rush Iowa,2024-02-19,2,11,--,2024-02-26,SHIPPED
1144047,Rush Star Cincinnati,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144056,Rush Iowa,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144056,Rush Star Cincinnati,2024-02-19,6,111111,------,2024-02-23,SHIPPED
1144072,Rush Iowa,2024-02-19,6,1122,----,2024-02-26,SHIPPED
1144079,Rush Iowa,2024-02-19,3,111,---,2024-02-26,SHIPPED
1144079,Rush North Denver,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144082,Rush Florida,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144082,Rush North Denver,2024-02-19,8,41111,-----,2024-02-26,SHIPPED
1144083,Rush Florida,2024-02-19,10,22222,-----,2024-02-23,SHIPPED
1144083,Rush Hawaii,2024-02-19,2,2,-,2024-02-23,SHIPPED
1144085,Rush Hawaii,2024-02-19,20,11111122211111111,-----------------,2024-02-26,SHIPPED
1144085,Rush Idaho,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144087,Rush Idaho,2024-02-19,3,111,---,2024-02-26,SHIPPED
1144090,Rush Canada,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144090,Rush Idaho,2024-02-19,4,1111,----,2024-02-23,SHIPPED
1144097,Rush Canada,2024-02-19,15,1121122221,----------,2024-02-23,SHIPPED
1144097,Rush Mississippi,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144105,Rush Idaho,2024-02-19,1,1,-,2024-02-22,SHIPPED
1144105,Rush Mississippi,2024-02-19,1,1,-,2024-02-22,SHIPPED
1144107,Rush Fremont,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144109,Rush Fremont,2024-02-19,11,11111111111,-----------,2024-02-26,SHIPPED
1144109,Rush Virginia,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144112,Rush Florida,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144112,Rush Virginia,2024-02-19,7,11122,-----,2024-02-26,SHIPPED
1144117,Rush Florida,2024-02-19,8,11111111,--------,2024-02-26,SHIPPED
1144117,Rush Northern Colorado,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144122,Rush Northern Colorado,2024-02-19,8,11111111,--------,2024-02-23,SHIPPED
1144122,Rush Ny Albany,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144123,Rush Coastal Perdido,2024-02-19,1,1,-,2024-02-21,SHIPPED
1144123,Rush Ny Albany,2024-02-19,7,1111111,-------,2024-02-21,SHIPPED
1144124,Rush Coastal Perdido,2024-02-19,2,2,-,2024-02-26,SHIPPED
1144124,Rush Rock,2024-02-19,2,2,-,2024-02-26,SHIPPED
1144126,Rush Union Georgia,2024-02-19,1,1,-,2024-02-22,SHIPPED
1144131,Rush Iowa,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144131,Rush Union Georgia,2024-02-19,7,111211,------,2024-02-23,SHIPPED
1144135,Rush Columbia Missouri,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144135,Rush Iowa,2024-02-19,5,11111,-----,2024-02-23,SHIPPED
1144139,Rush Columbia Missouri,2024-02-19,5,11111,-----,2024-02-26,SHIPPED
1144139,Rush Idaho,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144143,Rush Idaho,2024-02-19,4,1111,----,2024-02-26,SHIPPED
1144152,Rush Idaho,2024-02-19,4,1111,----,2024-02-23,SHIPPED
1144152,Rush Southwest Virginia,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144153,Rush Mississippi,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144153,Rush Southwest Virginia,2024-02-19,3,111,---,2024-02-23,SHIPPED
1144156,Rush Ct East,2024-02-19,2,2,-,2024-02-22,SHIPPED
1144156,Rush Mississippi,2024-02-19,7,11122,-----,2024-02-22,SHIPPED
1144161,Rush Ct East,2024-02-19,12,111111111111,------------,2024-02-26,SHIPPED
1144161,Rush Tennessee Lobos,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144162,Rush Colorado,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144162,Rush Tennessee Lobos,2024-02-19,3,111,---,2024-02-23,SHIPPED
1144166,Rush Colorado,2024-02-19,3,111,---,2024-02-26,SHIPPED
1144166,Rush Idaho,2024-02-19,2,2,-,2024-02-26,SHIPPED
1144173,Rush Hillsboro,2024-02-19,1,1,-,2024-02-22,SHIPPED
1144174,Rush Hillsboro,2024-02-19,2,2,-,2024-02-23,SHIPPED
1144174,Rush Union Georgia,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144180,Rush Emerald Coast United,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144180,Rush Union Georgia,2024-02-19,2,2,-,2024-02-23,SHIPPED
1144185,Rush Coastal Bayside,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144185,Rush Emerald Coast United,2024-02-19,13,1111221211,----------,2024-02-26,SHIPPED
1144190,Rush Coastal Bayside,2024-02-19,2,2,-,2024-02-22,SHIPPED
1144190,Rush Idaho,2024-02-19,1,1,-,2024-02-22,SHIPPED
1144192,Rush Idaho,2024-02-19,2,11,--,2024-02-26,SHIPPED
1144192,Rush North Denver,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144193,Rush Colorado,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144193,Rush North Denver,2024-02-19,2,11,--,2024-02-26,SHIPPED
1144195,Rush Colorado,2024-02-19,3,111,---,2024-02-26,SHIPPED
1144195,Rush Pikes Peak,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144199,Rush Florida,2024-02-19,2,2,-,2024-02-23,SHIPPED
1144199,Rush Pikes Peak,2024-02-19,9,11111112,--------,2024-02-23,SHIPPED
1144201,Rush Florida,2024-02-19,2,11,--,2024-02-26,SHIPPED
1144201,Rush Union Georgia,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144202,Rush Union Georgia,2024-02-19,3,111,---,2024-02-23,SHIPPED
1144202,Rush Virginia,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144203,Rush Alaska,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144203,Rush Virginia,2024-02-19,2,11,--,2024-02-23,SHIPPED
1144212,Rush Alaska,2024-02-19,1,1,-,2024-02-27,SHIPPED
1144212,Rush Union Georgia,2024-02-19,1,1,-,2024-02-27,SHIPPED
1144214,Rush Coastal Perdido,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144215,Rush Kansas Wichita,2024-02-19,2,2,-,2024-02-22,SHIPPED
1144216,Rush San Jose,2024-02-19,1,1,-,2024-02-22,SHIPPED
1144218,Rush Florida,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144218,Rush San Jose,2024-02-19,5,11111,-----,2024-02-23,SHIPPED
1144221,Rush Florida,2024-02-19,4,1111,----,2024-02-23,SHIPPED
1144221,Rush Wisconsin,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144224,Rush Virginia,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144224,Rush Wisconsin,2024-02-19,4,1111,----,2024-02-23,SHIPPED
1144228,Rush San Jose,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144228,Rush Virginia,2024-02-19,8,11111111,--------,2024-02-23,SHIPPED
1144230,Rush San Jose,2024-02-19,4,1111,----,2024-02-23,SHIPPED
1144234,Rush San Jose,2024-02-19,5,11111,-----,2024-02-23,SHIPPED
1144237,Rush San Jose,2024-02-19,4,1111,----,2024-02-23,SHIPPED
1144243,Rush San Jose,2024-02-19,7,1111111,-------,2024-02-23,SHIPPED
1144244,Rush Florida,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144244,Rush San Jose,2024-02-19,2,11,--,2024-02-23,SHIPPED
1144245,Rush Florida,2024-02-19,3,111,---,2024-02-26,SHIPPED
1144245,Rush Union Georgia,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144254,Rush Florida,2024-02-19,1,1,-,2024-02-22,SHIPPED
1144258,Rush Florida,2024-02-19,3,111,---,2024-02-26,SHIPPED
1144258,Rush Missouri,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144264,Rush Missouri,2024-02-19,4,1111,----,2024-02-23,SHIPPED
1144264,Rush Tennessee Lobos,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144265,Rush Tennessee Lobos,2024-02-19,1,1,-,2024-02-22,SHIPPED
1144265,Rush Union Georgia,2024-02-19,1,1,-,2024-02-22,SHIPPED
1144270,Rush Pikes Peak,2024-02-19,2,2,-,2024-02-22,SHIPPED
1144270,Rush Union Georgia,2024-02-19,4,22,--,2024-02-22,SHIPPED
1144271,Rush La Krewe Alexandria,2024-02-19,1,1,-,2024-02-22,SHIPPED
1144271,Rush Pikes Peak,2024-02-19,3,111,---,2024-02-22,SHIPPED
1144272,Rush Idaho,2024-02-19,1,1,-,2024-02-22,SHIPPED
1144272,Rush La Krewe Alexandria,2024-02-19,2,2,-,2024-02-22,SHIPPED
1144274,Rush Idaho,2024-02-19,4,1111,----,2024-02-26,SHIPPED
1144274,Rush Pensacola Fc,2024-02-19,2,2,-,2024-02-26,SHIPPED
1144277,Rush Pensacola Fc,2024-02-19,1,1,-,2024-02-22,SHIPPED
1144277,Rush Union Georgia,2024-02-19,1,1,-,2024-02-22,SHIPPED
1144278,Rush Canada,2024-02-19,49,2172173372211111211111,----------------------,2024-03-01,SHIPPED
1144278,Rush Coastal Perdido,2024-02-19,1,1,-,2024-03-01,SHIPPED
1144282,Rush San Jose,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144282,Rush Union Georgia,2024-02-19,3,111,---,2024-02-23,SHIPPED
1144283,Rush Emerald Coast United,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144283,Rush San Jose,2024-02-19,3,111,---,2024-02-23,SHIPPED
1144285,Rush Emerald Coast United,2024-02-19,2,11,--,2024-02-26,SHIPPED
1144285,Rush Twin Cities,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144292,Rush Tennessee Lobos,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144292,Rush Twin Cities,2024-02-19,5,11111,-----,2024-02-23,SHIPPED
1144295,Rush Mountain,2024-02-19,2,2,-,2024-02-23,SHIPPED
1144295,Rush Tennessee Lobos,2024-02-19,4,112,---,2024-02-23,SHIPPED
1144300,Rush Mountain,2024-02-19,4,1111,----,2024-02-23,SHIPPED
1144302,Rush Mountain,2024-02-19,2,11,--,2024-02-23,SHIPPED
1144303,Rush Mountain,2024-02-19,6,1122,----,2024-02-23,SHIPPED
1144307,Rush Delmarva,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144307,Rush Mountain,2024-02-19,3,111,---,2024-02-23,SHIPPED
1144328,Rush Delmarva,2024-02-19,15,11112111222,-----------,2024-02-26,SHIPPED
1144328,Rush Minnesota,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144330,Rush Hawaii,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144330,Rush Minnesota,2024-02-19,7,1111111,-------,2024-02-26,SHIPPED
1144338,Rush Hawaii,2024-02-19,2,11,--,2024-02-26,SHIPPED
1144338,Rush Northern Colorado,2024-02-19,2,2,-,2024-02-26,SHIPPED
1144340,Rush Iowa,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144340,Rush Northern Colorado,2024-02-19,9,111111111,---------,2024-02-23,SHIPPED
1144345,Rush San Jose,2024-02-20,1,1,-,2024-02-26,SHIPPED
1144345,Rush Twin Cities,2024-02-20,5,11111,-----,2024-02-26,SHIPPED
1144348,Rush Iowa,2024-02-19,4,112,---,2024-02-26,SHIPPED
1144348,Rush Mountain,2024-02-19,2,2,-,2024-02-26,SHIPPED
1144351,Rush Mountain,2024-02-19,3,111,---,2024-02-23,SHIPPED
1144351,Rush Ny Syracuse,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144355,Rush Colorado,2024-02-19,3,3,-,2024-02-22,SHIPPED
1144355,Rush Ny Syracuse,2024-02-19,3,3,-,2024-02-22,SHIPPED
1144362,Rush Chicago Oswego,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144362,Rush Colorado,2024-02-19,7,1111111,-------,2024-02-26,SHIPPED
1144366,Rush Hillsboro,2024-02-19,4,4,-,2024-02-23,SHIPPED
1144370,Rush Florida,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144370,Rush Hillsboro,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144373,Rush Canada,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144373,Rush Florida,2024-02-19,2,11,--,2024-02-23,SHIPPED
1144374,Rush Canada,2024-02-19,9,1111221,-------,2024-02-23,SHIPPED
1144374,Rush Northern Colorado,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144380,Rush Minnesota,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144380,Rush Northern Colorado,2024-02-19,5,11111,-----,2024-02-23,SHIPPED
1144382,Rush Minnesota,2024-02-19,3,111,---,2024-02-26,SHIPPED
1144382,Rush Ny Syracuse,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144384,Rush Ny Syracuse,2024-02-19,11,11111111111,-----------,2024-02-26,SHIPPED
1144384,Rush Southwest Virginia,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144386,Rush Northern Colorado,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144386,Rush Southwest Virginia,2024-02-19,3,111,---,2024-02-23,SHIPPED
1144389,Rush Minnesota,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144389,Rush Northern Colorado,2024-02-19,2,11,--,2024-02-23,SHIPPED
1144392,Rush Minnesota,2024-02-19,4,1111,----,2024-02-26,SHIPPED
1144392,Rush Missouri,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144393,Rush Southwest Virginia,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144395,Rush Southwest Virginia,2024-02-19,3,111,---,2024-02-23,SHIPPED
1144395,Rush Star Cincinnati,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144402,Rush Star Cincinnati,2024-02-19,4,121,---,2024-02-22,SHIPPED
1144402,Rush Tennessee Lobos,2024-02-19,1,1,-,2024-02-22,SHIPPED
1144403,Rush San Jose,2024-02-19,1,1,-,2024-02-22,SHIPPED
1144403,Rush Tennessee Lobos,2024-02-19,1,1,-,2024-02-22,SHIPPED
1144404,Rush Minnesota,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144404,Rush San Jose,2024-02-19,5,11111,-----,2024-02-23,SHIPPED
1144408,Rush Minnesota,2024-02-19,2,11,--,2024-02-23,SHIPPED
1144408,Rush Missouri,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144409,Rush Colorado,2024-02-19,1,1,-,2024-02-22,SHIPPED
1144412,Rush Hawaii,2024-02-19,2,2,-,2024-02-23,SHIPPED
1144414,Rush Hawaii,2024-02-19,3,21,--,2024-02-26,SHIPPED
1144414,Rush Mountain,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144419,Rush Minnesota,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144419,Rush Mountain,2024-02-19,3,111,---,2024-02-23,SHIPPED
1144423,Rush Minnesota,2024-02-19,7,1111111,-------,2024-02-26,SHIPPED
1144423,Rush Rock,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144432,Rush Rock,2024-02-19,8,11111111,--------,2024-02-23,SHIPPED
1144436,Rush Rock,2024-02-19,5,11111,-----,2024-02-23,SHIPPED
1144436,Rush Tennessee Lobos,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144439,Rush Emerald Coast United,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144439,Rush Tennessee Lobos,2024-02-19,3,111,---,2024-02-23,SHIPPED
1144440,Rush Colorado,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144440,Rush Emerald Coast United,2024-02-19,2,11,--,2024-02-26,SHIPPED
1144441,Rush Colorado,2024-02-19,4,1111,----,2024-02-26,SHIPPED
1144443,Rush Colorado,2024-02-19,3,111,---,2024-02-26,SHIPPED
1144443,Rush San Jose,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144446,Rush Massachusetts,2024-02-19,1,1,-,2024-02-23,SHIPPED
1144446,Rush San Jose,2024-02-19,3,111,---,2024-02-23,SHIPPED
1144453,Rush San Jose,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144454,Rush Phoenix,2024-02-19,1,1,-,2024-02-26,SHIPPED
1144454,Rush San Jose,2024-02-19,5,11111,-----,2024-02-26,SHIPPED
1144455,Rush Hillsboro,2024-02-19,2,2,-,2024-02-26,SHIPPED
